index,customer_city,customer_state,geo_lat,geo_lng,avg_delivery_time,total_payment_value,avg_payment_value,max_payment_value,cnt_payment_value,avg_delivery_time_formatted,delivery_time_days
2150,Manhuacu,MG,-20.25268829369247,-42.040598534498436,11 days 11:36:07.125000,10066.62,157.29,649.71,64,11 days,11
336,Avare,SP,-23.10023756103518,-48.92355470820131,11 days 14:47:20.841269841,9713.47,154.18,1042.1,63,11 days,11
155,Amparo,SP,-22.709112264290926,-46.78341834281708,10 days 00:23:43.619047619,12606.72,200.11,1511.86,63,10 days,10
965,Colatina,ES,-19.529589874388442,-40.63824162203465,13 days 00:38:52.634920634,8456.83,134.24,519.74,63,13 days,13
1204,Dourados,MS,-22.226506519522086,-54.80835664026501,15 days 23:24:31.920634920,10531.87,167.17,913.7,63,15 days,15
2378,Muriae,MG,-21.13105519577037,-42.37086014122115,11 days 11:29:00.301587301,12532.07,198.92,2110.57,63,11 days,11
4022,Votuporanga,SP,-20.417232780669572,-49.97358093870108,10 days 02:11:41.603174603,9760.03,154.92,901.06,63,10 days,10
3921,Valenca,BA,-17.233735801599142,-41.0904968139102,18 days 21:21:47.209677419,12016.63,193.82,1038.34,62,18 days,18
3217,Santa cruz do sul,RS,-29.720089392053005,-52.42619138387236,15 days 13:57:35.419354838,11974.65,193.14,1714.02,62,15 days,15
807,Caratinga,MG,-19.78602213353007,-42.137143921165126,11 days 21:41:01.032258064,11211.45,180.83,1444.62,62,11 days,11
846,Caruaru,PE,-8.281018396331762,-35.97157536211622,17 days 14:03:43.354838709,12215.05,197.02,584.08,62,17 days,17
2614,Paracatu,MG,-17.2241790239998,-46.874264632410174,12 days 03:28:52.354838709,10113.1,163.11,916.02,62,12 days,12
1490,Guarapuava,PR,-25.391138079029265,-51.470736602929705,12 days 16:59:00.241935483,9900.21,159.68,1175.58,62,12 days,12
345,Bage,RS,-31.325834897342308,-54.10125167211204,17 days 03:42:16.225806451,10286.98,165.92,1437.64,62,17 days,17
3640,Sertaozinho,SP,-21.131195390186797,-47.991223192686846,10 days 04:36:20.540983606,7829.73,128.36,473.73,61,10 days,10
2659,Parnamirim,RN,-6.042499364156021,-35.50967980314,16 days 11:31:16.688524590,11220.5,183.94,1789.02,61,16 days,16
2758,Petrolina,PE,-9.384504466873148,-40.507115857859596,16 days 14:42:32.377049180,16110.91,264.11,1944.86,61,16 days,16
1716,Itabuna,BA,-14.794000739069398,-39.275325122594204,18 days 09:30:09.216666666,9474.99,157.92,618.82,60,18 days,18
572,Brusque,SC,-27.10761903107676,-48.918625258957945,14 days 11:07:56.500000,9731.21,162.19,741.73,60,14 days,14
973,Colombo,PR,-25.354340424737362,-49.18995187707567,12 days 02:17:47.583333333,9014.88,150.25,1404.24,60,12 days,12
3838,Tubarao,SC,-28.48229317694246,-49.01243899651414,14 days 15:15:49.700000,12130.98,202.18,2960.05,60,14 days,14
662,Camacari,BA,-12.704297556882068,-38.32449028728914,20 days 18:44:15.283333333,8722.58,145.38,804.52,60,20 days,20
1874,Jaguariuna,SP,-22.693284006730263,-46.98088462901463,7 days 21:49:40.566666666,9595.58,159.93,1440.1,60,7 days,7
2021,Lagoa santa,MG,-19.636520104484408,-43.89965142692265,10 days 22:12:20.741379310,9681.01,166.91,1725.64,58,10 days,10
2635,Paranagua,PR,-25.534831502349732,-48.533632935010935,12 days 17:18:08.912280701,8743.62,153.4,658.3,57,12 days,12
3544,Sao sebastiao,SP,-23.540198351126723,-45.37794394704997,11 days 04:58:00.368421052,11083.77,194.45,2269.98,57,11 days,11
1779,Itapeva,SP,-23.87827603628102,-48.64871888454255,8 days 16:43:04.192982456,7686.31,134.85,1462.65,57,8 days,8
717,Campo mourao,PR,-24.037298128191434,-52.376717002993324,13 days 04:23:40.178571428,8579.69,153.21,1061.76,56,13 days,13
1715,Itaborai,RJ,-22.749128477164554,-42.87332183968474,18 days 03:26:27.071428571,7783.17,138.99,399.99,56,18 days,18
1108,Cruzeiro,SP,-22.571144954256727,-44.96137737490402,10 days 16:43:16.142857142,7458.77,133.19,470.46,56,10 days,10
136,Alvorada,TO,-28.13222107467053,-50.858268190782574,15 days 07:54:23.339285714,9323.06,166.48,1293.26,56,15 days,15
1245,Erechim,RS,-27.638832240625003,-52.273365435050536,16 days 00:29:51.053571428,7689.06,137.3,649.15,56,16 days,16
1817,Itauna,MG,-20.07826412270212,-44.580361221044036,11 days 09:04:07.035714285,9012.79,160.94,1038.36,56,11 days,11
2557,Ouro preto,MG,-20.391011466737957,-43.507047162023525,14 days 01:39:28.436363636,8149.91,148.18,487.86,55,14 days,14
3885,Unai,MG,-16.36381396260518,-46.89530822527895,12 days 22:18:54.351851851,8064.51,149.34,835.55,54,12 days,12
272,Araucaria,PR,-25.58203443238644,-49.38673075442825,11 days 15:05:30.277777777,6255.87,115.85,1053.84,54,11 days,11
242,Araguari,MG,-18.6470253354295,-48.194171839461596,10 days 21:46:31.759259259,12048.94,223.13,2416.0,54,10 days,10
2069,Lins,SP,-21.67765598412977,-49.75101503311691,12 days 08:34:07.111111111,10363.81,191.92,2027.23,54,12 days,12
1914,Jatai,GO,-17.882789228690804,-51.72346060878777,16 days 03:50:01.055555555,11337.93,209.96,2794.5,54,16 days,16
1829,Ituiutaba,MG,-18.97366234179009,-49.46392509530026,12 days 03:58:04.584905660,6593.01,124.4,327.56,53,12 days,12
3864,Uba,MG,-21.115183613976694,-42.94357549928893,14 days 01:17:41,7733.99,145.92,685.56,53,14 days,14
2103,Macapa,AP,0.03814458059883554,-51.068571561174764,27 days 18:17:03.132075471,13545.04,255.57,1482.42,53,27 days,27
454,Bento goncalves,RS,-29.163618249142797,-51.51435304075772,12 days 02:54:02.490566037,8146.78,153.71,484.65,53,12 days,12
2675,Pato branco,PR,-26.227721945215784,-52.67413990472419,11 days 16:55:00.566037735,10599.58,199.99,1075.23,53,11 days,11
2988,Queimados,RJ,-22.71402694651842,-43.56362420971206,12 days 02:01:18.283018867,7048.55,132.99,383.5,53,12 days,12
1311,Fernandopolis,SP,-20.284122537295136,-50.2497039381375,9 days 16:08:14.307692307,8366.45,160.89,813.41,52,9 days,9
1610,Ijui,RS,-28.387828504120073,-53.91593589989315,14 days 22:40:39.057692307,6870.15,132.12,527.57,52,14 days,14
3788,Timoteo,MG,-19.55047938381516,-42.64042360197066,11 days 14:09:12.423076923,8938.86,171.9,1761.64,52,11 days,11
3847,Tupa,SP,-21.935556079567732,-50.51259948436249,10 days 08:28:27.961538461,7490.94,144.06,858.31,52,10 days,10
1783,Itapira,SP,-22.43571367257221,-46.82204919179763,11 days 06:23:59.288461538,7984.62,153.55,955.79,52,11 days,11
218,Apucarana,PR,-23.55628117440927,-51.4597815431787,12 days 05:59:43.078431372,8112.8,159.07,1395.76,51,12 days,12
2028,Lajeado,TO,-29.068667068594422,-51.89976744196859,15 days 17:42:44.764705882,9615.48,188.54,913.7,51,15 days,15
411,Barreiras,BA,-12.146149385099173,-44.980403966174265,19 days 03:43:32.137254902,12694.48,248.91,1675.71,51,19 days,19
2220,Matao,SP,-21.60795845342448,-48.359131173435586,9 days 20:24:46.137254902,8360.85,163.94,709.93,51,9 days,9
433,Bebedouro,SP,-20.94251281971529,-48.48914872073677,10 days 20:42:08.058823529,6141.75,120.43,496.45,51,10 days,10
1848,Jaboticabal,SP,-21.259101081225467,-48.3191684408408,10 days 20:15:43.520000,6776.97,135.54,690.06,50,10 days,10
1360,Francisco beltrao,PR,-26.07042653279123,-53.05276779585265,10 days 03:46:37.600000,8378.13,167.56,554.4,50,10 days,10
2050,Leme,SP,-22.186432964435607,-47.38482194093731,10 days 19:52:43.900000,9157.01,183.14,1351.51,50,10 days,10
1070,Cosmopolis,SP,-22.63983192200655,-47.18937293703479,9 days 23:40:42.220000,7645.27,152.91,1075.74,50,9 days,9
1945,Joao monlevade,MG,-19.82081748948226,-43.17283278012587,10 days 18:47:54.720000,8232.52,164.65,979.45,50,10 days,10
399,Barra do pirai,RJ,-22.473212993408495,-43.822367064032285,15 days 06:42:01.020408163,6015.99,122.78,721.14,49,15 days,15
2486,Nova serrana,MG,-19.874060044307274,-44.98701334631972,13 days 19:24:19.142857142,8693.69,177.42,1013.81,49,13 days,13
3910,Uruguaiana,RS,-29.766750926341903,-57.07921322842898,12 days 03:03:53.063829787,5460.4,116.18,554.4,47,12 days,12
493,Boituva,SP,-23.287426948305722,-47.67058614671451,10 days 04:25:17.765957446,7974.5,169.67,905.18,47,10 days,10
1006,Concordia,SC,-27.230591609987002,-52.02130491069564,17 days 03:32:49.212765957,6730.96,143.21,1004.52,47,17 days,17
459,Bertioga,SP,-23.818390396829994,-46.080623703430774,11 days 15:19:29.425531914,10451.08,222.36,2818.74,47,11 days,11
714,Campo limpo paulista,SP,-23.21436559208849,-46.774578318666364,11 days 12:15:36.297872340,5581.77,118.76,542.66,47,11 days,11
1571,Ibirite,MG,-20.014362798157723,-44.069280796135814,10 days 13:41:39.127659574,8317.09,176.96,1471.51,47,10 days,10
1228,Embu-guacu,SP,-23.8351268270498,-46.81408628502836,8 days 07:41:33.152173913,7062.82,153.54,1640.6,46,8 days,8
1725,Itaguai,RJ,-22.871338940979843,-43.787009249444985,11 days 20:26:21.586956521,7202.32,156.57,654.78,46,11 days,11
1775,Itaperuna,RJ,-21.20342798651726,-41.89346823832069,19 days 02:05:33.021739130,6658.02,144.74,473.81,46,19 days,19
3529,Sao pedro da aldeia,RJ,-22.82925154295914,-42.123142769784806,16 days 15:00:59.282608695,5712.97,124.2,371.91,46,16 days,16
2643,Paranavai,PR,-23.082011125695285,-52.45683011274072,13 days 06:43:07.755555555,8254.93,183.44,1541.7,45,13 days,13
3573,Saquarema,RJ,-22.910960076915615,-42.50232181665369,16 days 19:03:07.155555555,5614.72,124.77,798.68,45,16 days,16
2678,Patrocinio,MG,-18.94448303886014,-46.99136945941659,11 days 08:10:53.911111111,8023.55,178.3,778.25,45,11 days,11
3031,Registro,SP,-24.498837779550897,-47.846161286509876,11 days 10:35:18.066666666,6809.21,151.32,690.68,45,11 days,11
3311,Santo angelo,RS,-28.299816738430177,-54.26369257258379,13 days 13:17:34.755555555,6448.63,143.3,411.21,45,13 days,13
1772,Itapema,SC,-27.10477573247404,-48.62229620137128,12 days 13:29:12.272727272,7233.42,164.4,468.63,44,12 days,12
3476,Sao jose do rio pardo,SP,-21.582987429934313,-46.94775856933445,12 days 03:27:13.181818181,5971.05,135.71,738.67,44,12 days,12
3357,Sao bento do sul,SC,-26.242789763603415,-49.38561950357378,13 days 15:54:30.477272727,6105.45,138.76,817.08,44,13 days,13
3981,Videira,SC,-27.00447650803858,-51.15253710423869,18 days 03:04:11.159090909,9246.03,210.14,2480.58,44,18 days,18
3505,Sao mateus,ES,-18.723488986875918,-39.84118847434292,13 days 15:28:34.068181818,7392.67,168.02,984.81,44,13 days,13
1616,Ilhabela,SP,-23.814526222798346,-45.36872586432739,11 days 07:44:28.386363636,3989.88,90.68,219.63,44,11 days,11
2078,Louveira,SP,-23.08550507419915,-46.95954096067056,11 days 19:57:04.636363636,5615.73,127.63,433.43,44,11 days,11
84,Alfenas,MG,-21.42303282152566,-45.95186007232803,11 days 21:27:11.232558139,6539.45,152.08,618.6,43,11 days,11
1459,Guaira,PR,-20.93736874769455,-49.285651662669636,10 days 09:11:10.395348837,5402.83,125.65,519.89,43,10 days,10
2670,Passos,MG,-20.724575254411363,-46.60601250635889,12 days 17:11:08.279069767,5196.44,120.85,445.22,43,12 days,12
3938,Vargem grande paulista,SP,-23.622578843657738,-47.01272716168211,7 days 03:54:53.581395348,5368.15,124.84,629.64,43,7 days,7
2052,Lencois paulista,SP,-22.598035629389642,-48.79951318987257,9 days 00:35:26.162790697,7565.48,175.94,793.09,43,9 days,9
2754,Peruibe,SP,-24.30309880267998,-46.98704897913631,12 days 23:54:14,7697.97,179.02,904.59,43,12 days,12
3303,Santarem,PA,-2.4333498492952437,-54.71632696161213,33 days 00:25:42.837209302,7125.52,165.71,1094.37,43,33 days,33
1963,Juazeiro,BA,-9.42612248212099,-40.50073157595756,23 days 21:45:41.357142857,8662.05,206.24,2092.86,42,23 days,23
2691,Paulista,PE,-7.901215359465608,-34.924516129275645,19 days 16:00:28.023809523,7602.08,181.0,605.82,42,19 days,19
1134,Curvelo,MG,-18.76341842229983,-44.433156771319794,13 days 17:14:55.119047619,6406.88,152.54,695.99,42,13 days,13
3156,Sabara,MG,-19.88157434071542,-43.85159629090723,9 days 15:11:57.333333333,5334.36,127.01,921.54,42,9 days,9
3826,Tres lagoas,MS,-20.781416826571707,-51.693857030353584,20 days 17:03:15.595238095,8547.88,203.52,1220.72,42,20 days,20
1286,Extrema,MG,-22.02355938720346,-47.4101532602853,11 days 20:31:58.904761904,6195.31,147.51,1173.11,42,11 days,11
2823,Pirapora,MG,-17.340845395897375,-44.933534144970096,10 days 21:55:22.714285714,7842.16,186.72,1427.04,42,10 days,10
1831,Itupeva,SP,-23.15730622830591,-47.05406044642659,11 days 11:58:53.357142857,6039.66,143.8,568.0,42,11 days,11
3664,Sinop,MT,-11.858348853789376,-55.50985821264968,19 days 20:40:52.121951219,7459.05,181.93,801.84,41,19 days,19
2555,Ouro branco,MG,-20.520692144641046,-43.704435469350024,13 days 08:24:50.951219512,5283.79,128.87,517.22,41,13 days,13
3969,Vespasiano,MG,-19.731097253636868,-43.94146568879755,11 days 03:59:09.146341463,6904.07,168.39,1978.18,41,11 days,11
3820,Tres coracoes,MG,-21.69349223075932,-45.2595962765202,14 days 12:24:59.804878048,5476.22,133.57,349.14,41,14 days,14
2307,Mongagua,SP,-24.11189555747921,-46.665437421768196,11 days 02:46:48.487804878,6027.55,147.01,539.0,41,11 days,11
1046,Coronel fabriciano,MG,-19.507833601063876,-42.62247028055606,9 days 18:49:48.550000,4914.66,122.87,384.8,40,9 days,9
603,Cacador,SC,-26.778932224003732,-51.010602895657655,13 days 09:22:40.875000,5469.62,136.74,426.06,40,13 days,13
171,Andradina,SP,-20.89904964988893,-51.376397563205366,9 days 19:52:51.725000,7089.02,177.23,817.61,40,9 days,9
70,Alagoinhas,BA,-12.137167233535305,-38.419732541537456,20 days 13:54:18.650000,7428.33,185.71,805.06,40,20 days,20
478,Boa vista,RR,2.823562126757954,-60.696306243070254,29 days 15:55:00.050000,8867.83,221.7,994.77,40,29 days,29
309,Artur nogueira,SP,-22.571207861628345,-47.1657687687331,7 days 21:13:16.875000,6723.88,168.1,1730.04,40,7 days,7
2726,Pedro leopoldo,MG,-19.613117562252093,-44.03989226354459,9 days 19:31:53.300000,5875.05,146.88,621.35,40,9 days,9
1629,Imperatriz,MA,-5.519872300568329,-47.47824741523789,22 days 00:16:04.950000,9144.78,228.62,2338.48,40,22 days,22
2881,Ponte nova,MG,-20.41036998568499,-42.899324101349244,12 days 06:42:49.846153846,7823.69,200.61,1391.35,39,12 days,12
3883,Umuarama,PR,-23.76299667726305,-53.305798613464816,14 days 06:24:13.153846153,6542.9,167.77,916.02,39,14 days,14
1268,Esteio,RS,-29.849053147869483,-51.164477239197446,17 days 23:05:15.282051282,6986.45,179.14,1344.46,39,17 days,17
2694,Paulo afonso,BA,-9.407701741273485,-38.222245093954974,19 days 21:13:03.076923077,7842.14,201.08,870.11,39,19 days,19
939,Cianorte,PR,-23.659130356863837,-52.61070720224245,11 days 21:58:22.820512820,5691.55,145.94,689.66,39,11 days,11
3519,Sao miguel do oeste,SC,-26.73341376125163,-53.5175299144085,13 days 20:10:51.564102564,7165.31,183.73,1086.08,39,13 days,13
2919,Porto seguro,BA,-16.431210690541725,-39.080426575916434,22 days 17:07:43.205128205,11671.6,299.27,2759.95,39,22 days,22
3572,Sapucaia do sul,RS,-29.82805254538164,-51.147800094194494,16 days 02:32:19.897435897,6392.7,163.92,596.27,39,16 days,16
495,Bom despacho,MG,-19.740337139221076,-45.25863430864746,12 days 00:44:06.447368421,5554.6,146.17,869.1,38,12 days,12
3947,Varzea grande,MT,-15.409221445090255,-55.758820573283195,20 days 12:32:49.710526315,7710.31,202.9,1942.6,38,20 days,20
3830,Tres rios,RJ,-22.111115273345032,-43.20418662930089,13 days 12:03:40.552631579,8014.46,210.91,2034.48,38,13 days,13
239,Araguaina,TO,-7.193687733837372,-48.20853713875587,22 days 01:16:11.921052631,8946.12,235.42,2094.44,38,22 days,22
2332,Monte mor,SP,-22.944389409694327,-47.295351221518395,11 days 07:17:40.710526315,5039.0,132.61,813.41,38,11 days,11
233,Aracruz,ES,-19.849450727403404,-40.22468041984195,16 days 13:25:13.736842105,4968.83,130.76,433.14,38,16 days,16
767,Capao da canoa,RS,-29.7331750608532,-50.007224042358075,15 days 16:19:56.552631579,5634.34,148.27,442.75,38,15 days,15
3816,Tremembe,SP,-22.97498488374376,-45.547937514535704,11 days 01:28:21.578947368,5462.7,143.76,1125.9,38,11 days,11
2468,Nova odessa,SP,-22.786226379940732,-47.2969232162996,9 days 03:02:11.135135135,5060.27,136.76,639.9,37,9 days,9
1507,Guaxupe,MG,-21.305958369618207,-46.71407789047773,12 days 19:34:40.972972973,6967.0,188.3,1655.6,37,12 days,12
2734,Penapolis,SP,-21.422703766696234,-50.07784140138258,8 days 07:47:43.324324324,5549.28,149.98,542.98,37,8 days,8
3927,Valparaiso de goias,GO,-16.072967585586635,-47.986092503662846,14 days 12:53:21.972972973,6424.51,173.64,676.84,37,14 days,14
2612,Para de minas,MG,-19.861096301902474,-44.606151063098345,12 days 01:20:26.270270270,7994.59,216.07,3826.8,37,12 days,12
1283,Eunapolis,BA,-16.368617848402643,-39.584212738235536,15 days 19:46:32.583333333,7715.63,214.32,3048.27,36,15 days,15
713,Campo largo,PR,-25.462455422959575,-49.527956295243165,9 days 13:09:34.277777777,4665.79,129.61,911.65,36,9 days,9
2085,Luis eduardo magalhaes,BA,-12.092512976501046,-45.80692672676449,21 days 20:14:55.500000,9538.69,264.96,3358.24,36,21 days,21
2527,Olimpia,SP,-20.73752999199967,-48.9090364662508,10 days 09:57:59.222222222,6365.15,176.81,2607.09,36,10 days,10
3952,Vassouras,RJ,-22.40767287308994,-43.667689767440216,12 days 22:17:12.833333333,5309.87,147.5,928.96,36,12 days,12
655,Caldas novas,GO,-17.73942377072625,-48.6198526311481,17 days 00:53:56.944444444,6204.57,172.35,2220.32,36,17 days,17
1465,Guanambi,BA,-14.223207197286886,-42.78339770003472,20 days 13:12:34.277777777,5367.47,149.1,856.13,36,20 days,20
2717,Pedreira,SP,-22.74032548616481,-46.896753691339335,9 days 07:50:09.361111111,3391.29,94.2,327.8,36,9 days,9
23,Adamantina,SP,-21.684238907966446,-51.07601533556035,11 days 16:48:15.314285714,6108.5,174.53,647.77,35,11 days,11
2613,Paracambi,RJ,-22.61483382699214,-43.705683375748585,14 days 08:55:03.200000,7516.23,214.75,1738.17,35,14 days,14
3096,Rio do sul,SC,-27.215618527651316,-49.642138414410724,14 days 19:56:21.057142857,5695.14,162.72,1070.68,35,14 days,14
76,Alegrete,RS,-29.78867906677221,-55.78913946004575,13 days 13:09:43.657142857,5296.24,151.32,863.75,35,13 days,13
2545,Osorio,RS,-29.89559160193635,-50.25566064711838,12 days 02:31:36.514285714,7225.75,206.45,1315.9,35,12 days,12
1830,Itumbiara,GO,-18.412585087534907,-49.223877959273445,12 days 11:11:47.657142857,6489.07,185.4,998.49,35,12 days,12
2364,Mossoro,RN,-5.192686675273204,-37.34180171002924,20 days 00:14:07.742857142,6244.01,178.4,670.85,35,20 days,20
881,Caucaia,CE,-3.7410856695411097,-38.64666515221026,23 days 12:13:17.685714285,7092.72,202.65,864.98,35,23 days,23
3552,Sao sebastiao do paraiso,MG,-20.91395197058557,-46.98629619076701,12 days 08:11:01.057142857,5509.71,157.42,647.54,35,12 days,12
704,Campo bom,RS,-29.677045008814133,-51.060403440177396,12 days 09:22:10.685714285,5137.09,146.77,553.0,35,12 days,12
95,Almirante tamandare,PR,-25.33586178010108,-49.28723854791261,13 days 01:50:33.257142857,5041.83,144.05,820.35,35,13 days,13
3268,Santa rita do sapucai,MG,-22.247210939506797,-45.70752067761215,15 days 08:46:29.628571428,4687.13,133.92,399.35,35,15 days,15
3781,Tiete,SP,-23.101621006440027,-47.71181914055678,10 days 15:57:04.314285714,4792.73,136.94,504.76,35,10 days,10
3756,Telemaco borba,PR,-24.328555849564722,-50.62720007518777,11 days 04:09:36.235294117,5458.21,160.54,648.15,34,11 days,11
3223,Santa fe do sul,SP,-20.22052678746204,-50.90342436588622,11 days 15:49:31.088235294,4605.21,135.45,975.92,34,11 days,11
3216,Santa cruz do rio pardo,SP,-22.896328480532986,-49.624240162468844,9 days 01:31:48.529411764,3126.23,91.95,339.74,34,9 days,9
1893,Japeri,RJ,-22.665174706660398,-43.62569706928788,15 days 16:55:33.970588235,5682.83,167.14,1316.14,34,15 days,15
1924,Jequie,BA,-13.860955908794194,-40.08385373197389,20 days 10:50:54.558823529,5766.87,169.61,481.07,34,20 days,20
1342,Formosa,GO,-15.544588128786783,-47.33208063070998,17 days 21:27:43.941176470,6124.12,180.12,686.1,34,17 days,17
3738,Taquaritinga,SP,-21.405278766273245,-48.50445358762052,10 days 19:03:28.393939394,5237.07,158.7,821.26,33,10 days,10
3440,Sao joaquim da barra,SP,-20.585751390105457,-47.863693188164746,12 days 21:32:23.060606060,4808.58,145.71,826.8,33,12 days,12
3613,Seropedica,RJ,-22.764183503464924,-43.68134013276587,12 days 15:14:35.030303030,5256.35,159.28,846.72,33,12 days,12
